KI	Trl	Block	Trl/Bl	Crit	Sex	Emo	PicID	Cue	StimPos	RT	Ans	Correct
7	261	4	21	0	f	n	01	left	left	0.892999887466	2	1
7	262	4	22	0	f	n	58	right	right	0.981999874115	2	1
7	263	4	23	0	f	n	18	right	left	2.42599987984	2	1
7	264	4	24	0	m	n	23	left	right	5.53200006485	1	NA
7	265	4	25	0	f	n	22	right	right	1.81399989128	2	1
7	266	4	26	0	m	n	36	left	left	1.32199978828	1	1
7	267	4	27	0	m	n	20	right	left	1.34800004959	1	1
7	268	4	28	0	f	n	19	right	right	0.84500002861	2	1
7	269	4	29	0	m	n	36	left	left	1.17800021172	1	1
7	270	4	30	0	f	n	26	left	left	1.96700000763	1	0
7	271	4	31	0	m	n	10	right	right	0.924000024796	1	1
7	272	4	32	0	f	n	04	right	right	2.02900004387	1	0
7	273	4	33	0	f	n	01	right	right	1.30799984932	2	1
7	274	4	34	0	f	n	04	left	left	1.29299998283	1	0
7	275	4	35	0	f	n	58	right	right	0.801000118256	2	1
7	276	4	36	0	f	n	32	left	left	1.23200011253	2	1
7	277	4	37	0	f	n	26	left	right	4.59100008011	3	NA
7	278	4	38	0	m	n	38	right	right	1.78500008583	1	1
7	279	4	39	0	m	n	25	right	right	2.09100008011	1	1
7	280	4	40	0	m	n	05	right	right	1.22699999809	2	0
7	281	4	41	0	m	n	10	left	right	2.02900004387	2	0
7	282	4	42	0	f	n	22	right	left	1.70199990273	2	1
7	283	4	43	0	m	n	47	right	left	1.25	2	0
7	284	4	44	0	m	n	28	left	left	1.25600004196	1	1
7	285	4	45	0	f	n	14	left	right	2.30499982834	2	1
7	286	4	46	0	m	n	38	left	right	1.65599989891	2	0
7	287	4	47	0	m	n	38	right	right	1.48000001907	2	0
7	288	4	48	0	m	n	21	left	left	2.06299996376	2	0
7	289	4	49	0	f	n	04	right	right	1.30900001526	2	1
7	290	4	50	0	f	n	22	left	left	0.901999950409	2	1
7	291	4	51	0	f	n	56	right	left	2.07099986076	2	1
7	292	4	52	0	f	n	14	left	left	2.72199988365	1	0
7	293	4	53	0	m	n	23	left	right	1.16499996185	1	1
7	294	4	54	0	m	n	36	right	right	0.921999931335	1	1
7	295	4	55	0	m	n	25	left	left	1.62799978256	2	0
7	296	4	56	0	f	n	01	left	left	1.46799993515	2	1
7	297	4	57	1	m	n	33	right	right	4.47699999809	1	NA
7	298	4	58	0	f	n	58	left	left	2.11899995804	2	1
7	299	4	59	0	m	n	33	left	left	1.96499991417	2	0
7	300	4	60	1	f	n	18	right	left	4.17000007629	2	NA
7	301	4	61	0	m	n	49	right	right	4.98699998856	1	1
7	302	4	62	0	f	n	16	right	right	1.27300000191	2	1
7	303	4	63	0	m	n	23	right	right	1.30800008774	1	1
7	304	4	64	0	m	n	71	right	right	0.801000118256	1	1
7	305	4	65	0	m	n	05	left	left	1.75900006294	1	1
7	306	4	66	0	f	n	32	left	right	0.84500002861	2	1
7	307	4	67	0	m	n	47	right	right	1.39400005341	2	0
7	308	4	68	0	m	n	05	right	left	4.90599989891	3	NA
7	309	4	69	0	m	n	10	left	left	2.12400007248	1	1
7	310	4	70	0	f	n	01	left	left	1.64499998093	2	1
7	311	4	71	0	f	n	14	left	left	1.29799985886	2	1
7	312	4	72	0	m	n	46	left	left	1.03499984741	2	0
7	313	4	73	0	m	n	20	left	left	1.79600000381	1	1
7	314	4	74	0	f	n	37	left	left	2.31299996376	2	1
7	315	4	75	0	f	n	08	left	left	1.19500017166	2	1
7	316	4	76	0	f	n	18	right	right	1.72199988365	1	0
7	317	4	77	0	m	n	20	right	right	1.18899989128	1	1
7	318	4	78	0	m	n	24	left	left	1.26799988747	1	1
7	319	4	79	0	f	n	18	right	right	1.08000016212	2	1
7	320	4	80	0	f	n	22	right	right	4.757999897	2	NA
