KI	Trl	Block	Trl/Bl	Crit	Sex	Emo	PicID	Cue	StimPos	RT	Ans	Correct
16	1	1	1	0	m	n	07	left	left	5.67199993134	1	1
16	2	1	2	0	m	n	36	right	right	5.85699987411	1	1
16	3	1	3	0	f	n	31	left	right	4.15799999237	1	0
16	4	1	4	0	f	n	02	right	right	2.617000103	1	0
16	5	1	5	0	m	n	24	left	left	5.25200009346	1	1
16	6	1	6	0	f	n	22	left	left	10.1510000229	2	1
16	7	1	7	0	f	n	56	left	left	4.53500008583	2	1
16	8	1	8	0	f	n	16	right	right	6.37700009346	2	1
16	9	1	9	0	m	n	71	right	left	4.20700001717	1	1
16	10	1	10	0	m	n	21	right	right	4.94400000572	2	0
16	11	1	1	0	f	n	14	left	left	3.72499990463	2	1
16	12	1	2	0	m	n	49	right	left	4.00999999046	1	1
16	13	1	3	0	m	n	23	right	right	4.79600000381	1	1
16	14	1	4	0	f	n	04	left	left	4.23600006104	2	1
16	15	1	5	0	f	n	56	right	right	5.3029999733	3	NA
16	16	1	6	0	f	n	56	right	right	4.29399991035	2	1
16	17	1	7	0	f	n	22	right	right	5.75100016594	2	1
16	18	1	8	0	f	n	14	right	right	2.49699997902	2	1
16	19	1	9	0	m	n	05	left	left	3.62599992752	1	1
16	20	1	10	0	m	n	23	left	left	3.10000014305	1	1
16	21	1	11	0	m	n	46	left	left	4.3149998188	1	1
16	22	1	12	0	f	n	01	right	right	3.53099989891	1	0
16	23	1	13	0	f	n	31	right	right	4.23600006104	2	1
16	24	1	14	0	f	n	19	right	right	2.38100004196	2	1
16	25	1	15	0	m	n	71	right	right	2.49500012398	2	0
16	26	1	16	0	m	n	49	right	right	6.29800009727	2	NA
16	27	1	17	0	f	n	01	right	right	4.12400007248	2	1
16	28	1	18	0	f	n	14	left	left	3.80900001526	1	NA
16	29	1	19	0	m	n	28	left	left	5.84600019455	1	1
16	30	1	20	0	m	n	28	left	left	3.17399978638	1	1
16	31	1	21	0	m	n	47	right	right	2.92900013924	2	0
16	32	1	22	0	f	n	32	left	left	2.77999997139	2	1
16	33	1	23	0	m	n	07	left	left	4.15100002289	2	0
16	34	1	24	0	m	n	33	right	right	3.70799994469	1	1
16	35	1	25	0	m	n	46	right	right	5.14599990845	1	1
16	36	1	26	0	f	n	58	left	left	2.94899988174	2	1
16	37	1	27	0	m	n	47	left	left	6.33800005913	2	0
16	38	1	28	0	f	n	19	right	left	3.94800019264	2	1
16	39	1	29	0	m	n	71	left	right	8.10899996758	2	NA
16	40	1	30	0	f	n	58	left	right	4.32699990273	2	1
16	41	1	31	0	m	n	46	right	right	3.04999995232	1	1
16	42	1	32	0	m	n	20	left	left	5.4279999733	2	0
16	43	1	33	0	m	n	21	left	left	2.89599990845	2	0
16	44	1	34	0	f	n	01	right	right	2.49099993706	1	0
16	45	1	35	0	m	n	33	left	left	4.13899993896	3	NA
16	46	1	36	0	m	n	36	left	left	3.33599996567	1	1
16	47	1	37	0	m	n	47	right	right	3.09100008011	1	1
16	48	1	38	0	m	n	46	left	left	2.39399981499	1	1
16	49	1	39	0	m	n	25	right	left	1.97799992561	1	1
16	50	1	40	0	f	n	56	right	right	2.63100004196	2	1
16	51	1	41	0	f	n	22	right	right	2.13400006294	2	1
16	52	1	42	0	m	n	25	right	right	2.04299998283	1	1
16	53	1	43	0	f	n	26	right	right	2.06299996376	2	1
16	54	1	44	0	m	n	21	left	right	2.76699995995	2	0
16	55	1	45	0	f	n	02	left	left	1.88100004196	2	1
16	56	1	46	0	m	n	07	right	right	2.02399992943	2	0
16	57	1	47	0	f	n	32	left	left	1.75600004196	2	1
16	58	1	48	0	f	n	18	left	left	2.05599999428	2	1
16	59	1	49	0	f	n	08	left	right	4.92299985886	3	NA
16	60	1	50	0	m	n	33	left	right	3.33999991417	1	1
16	61	1	51	0	m	n	23	right	right	2.04400014877	2	0
16	62	1	52	0	m	n	05	right	right	2.60199999809	1	1
16	63	1	53	0	f	n	08	right	left	1.41999983788	2	1
16	64	1	54	0	f	n	58	left	left	1.44600009918	2	1
16	65	1	55	0	f	n	12	left	left	1.55200004578	2	1
16	66	1	56	0	m	n	07	left	left	2.80800008774	2	0
16	67	1	57	0	m	n	38	left	right	1.47899985313	1	1
16	68	1	58	0	f	n	01	left	left	5.30800008774	1	0
16	69	1	59	0	f	n	04	right	right	1.32400012016	2	1
16	70	1	60	0	f	n	18	right	left	3.25699996948	1	NA
16	71	1	61	0	f	n	58	left	left	2.93300008774	2	1
