KI	Trl	Block	Trl/Bl	Crit	Sex	Emo	PicID	Cue	StimPos	RT	Ans	Correct
9	1	1	1	0	f	n	02	left	left	4.33100008965	2	1
9	2	1	2	0	f	n	26	right	right	5.30999994278	2	1
9	3	1	3	0	f	n	12	left	left	2.39899992943	2	1
9	4	1	4	0	f	n	16	right	right	4.79400014877	1	0
9	5	1	5	0	f	n	12	left	right	4.75199985504	1	0
9	6	1	6	0	m	n	28	right	right	3.01399993896	1	1
9	7	1	7	0	m	n	47	right	left	8.94799995422	1	1
9	8	1	8	0	m	n	05	right	right	3.85099983215	2	0
9	9	1	9	0	m	n	05	left	left	2.47399997711	1	1
9	10	1	10	0	m	n	36	left	left	7.32299995422	1	1
9	11	1	1	0	m	n	10	right	right	1.78200006485	1	1
9	12	1	2	0	m	n	47	right	right	5.52100014687	1	1
9	13	1	3	0	f	n	04	right	right	1.57999992371	2	1
9	14	1	4	0	m	n	07	left	left	5.47899985313	2	0
9	15	1	5	0	f	n	01	right	right	1.77199983597	2	1
9	16	1	6	0	m	n	25	left	left	2.2349998951	1	1
9	17	1	7	0	f	n	02	left	left	4.21800017357	2	1
9	18	1	8	0	f	n	02	right	right	2.18400001526	2	1
9	19	1	9	0	m	n	38	right	right	1.27100014687	1	1
9	20	1	10	0	m	n	05	left	left	1.40300011635	1	1
9	21	1	11	0	m	n	24	right	right	1.26699995995	1	1
9	22	1	12	0	m	n	20	left	right	2.32500004768	1	1
9	23	1	13	0	m	n	28	left	right	6.69499993324	1	1
9	24	1	14	0	f	n	32	right	left	16.7960000038	3	NA
9	25	1	15	0	m	n	71	left	right	7.86999988556	4	NA
9	26	1	16	0	f	n	14	left	left	3.66700005531	1	0
9	27	1	17	0	m	n	05	right	right	10.0419998169	1	1
9	28	1	18	0	f	n	02	right	right	2.00999999046	2	1
9	29	1	19	0	f	n	08	right	right	3.9319999218	2	1
9	30	1	20	0	m	n	33	left	right	3.19500017166	1	1
9	31	1	21	0	m	n	71	left	left	5.88700008392	1	1
9	32	1	22	0	f	n	04	right	left	11.2750000954	1	0
9	33	1	23	0	f	n	32	right	right	1.85199999809	2	1
9	34	1	24	0	f	n	56	left	right	3.79999995232	1	0
9	35	1	25	0	f	n	22	right	right	1.73399996758	2	1
9	36	1	26	0	m	n	21	right	right	2.39800000191	1	1
9	37	1	27	0	m	n	25	right	right	1.8029999733	1	1
9	38	1	28	0	f	n	12	left	left	1.74399995804	2	1
9	39	1	29	0	f	n	19	right	right	1.62900018692	2	1
9	40	1	30	0	m	n	46	left	left	1.59400010109	1	1
9	41	1	31	0	f	n	18	left	left	1.60800004005	2	1
9	42	1	32	0	f	n	26	left	left	2.65499997139	2	1
9	43	1	33	0	f	n	18	left	left	20.1999998093	3	NA
9	44	1	34	0	m	n	46	right	left	14.5230000019	2	0
9	45	1	35	0	m	n	36	right	right	1.52800011635	1	1
9	46	1	36	0	m	n	07	right	left	1.31900000572	1	1
9	47	1	37	0	f	n	56	right	right	1.90999984741	1	0
9	48	1	38	0	m	n	20	left	left	1.20499992371	1	1
9	49	1	39	0	f	n	22	left	left	2.32699990273	1	0
9	50	1	40	0	m	n	21	right	left	5.60000014305	1	NA
9	51	1	41	0	f	n	58	right	left	5.84599995613	1	0
9	52	1	42	0	m	n	36	left	left	2.26600003242	1	1
9	53	1	43	0	f	n	04	left	left	2.82800006866	1	0
9	54	1	44	0	f	n	37	right	right	9.00200009346	1	NA
9	55	1	45	0	f	n	12	left	left	6.33500003815	2	1
9	56	1	46	0	f	n	14	left	left	3.02699995041	1	0
9	57	1	47	0	m	n	20	right	right	1.73299980164	1	1
9	58	1	48	0	f	n	32	right	right	1.16299986839	2	1
9	59	1	49	0	f	n	56	left	left	1.11000013351	2	1
9	60	1	50	0	f	n	19	right	right	1.11599993706	2	1
9	61	1	51	0	m	n	33	right	right	1.08400011063	1	1
9	62	1	52	0	f	n	16	left	right	1.36900019646	1	0
9	63	1	53	0	m	n	21	left	left	12.9579999447	2	NA
9	64	1	54	0	f	n	16	right	right	2.47299981117	2	1
9	65	1	55	0	f	n	31	left	left	4.74699997902	1	0
9	66	1	56	0	m	n	36	left	left	1.33699989319	1	1
9	67	1	57	0	m	n	24	right	right	1.07500004768	1	1
9	68	1	58	0	m	n	24	left	left	1.2349998951	1	1
9	69	1	59	0	m	n	36	left	left	3.16300010681	1	1
9	70	1	60	0	m	n	10	right	right	1.09999990463	1	1
9	71	1	61	0	m	n	05	left	left	1.06700015068	1	1
9	72	1	62	0	m	n	33	left	left	3.43600010872	1	1
