KI	Trl	Block	Trl/Bl	Crit	Sex	Emo	PicID	Cue	StimPos	RT	Ans	Correct
10	111	2	31	0	f	n	12	right	left	2.06300020218	2	1
10	112	2	32	0	f	n	14	right	right	3.10599994659	1	0
10	113	2	33	0	f	n	58	left	left	2.90400004387	2	1
10	114	2	34	0	m	n	71	left	right	2.78200006485	1	1
10	115	2	35	0	m	n	28	left	left	1.43000006676	1	1
10	116	2	36	0	f	n	18	right	right	1.52800011635	2	1
10	117	2	37	0	m	n	71	right	right	6.48000001907	2	0
10	118	2	38	0	m	n	28	left	left	1.12600016594	1	1
10	119	2	39	0	f	n	26	right	right	2.83000016212	2	1
10	120	2	40	0	m	n	36	right	left	1.24199986458	1	1
10	121	2	41	0	f	n	14	left	left	1.25	1	0
10	122	2	42	0	f	n	22	right	right	2.07100009918	1	0
10	123	2	43	0	m	n	28	left	left	1.66999983788	1	1
10	124	2	44	0	f	n	02	left	left	2.34399986267	1	0
10	125	2	45	0	f	n	56	right	left	1.76699995995	2	1
10	126	2	46	0	m	n	10	right	right	2.5720000267	1	1
10	127	2	47	0	m	n	24	right	right	1.01200008392	1	1
10	128	2	48	0	f	n	31	left	left	1.98099994659	1	0
10	129	2	49	0	m	n	05	right	right	1.24300003052	1	1
10	130	2	50	0	m	n	20	left	left	1.36500000954	1	1
10	131	2	51	0	f	n	58	left	left	2.53399991989	1	0
10	132	2	52	0	m	n	07	left	left	4.58400011063	1	1
10	133	2	53	0	m	n	21	right	left	1.87199997902	2	0
10	134	2	54	0	f	n	08	right	right	6.09200000763	1	0
10	135	2	55	0	f	n	37	left	left	2.17000007629	2	1
10	136	2	56	0	f	n	14	right	left	5.92299985886	1	NA
10	137	2	57	0	m	n	38	right	right	2.95199990273	2	0
10	138	2	58	0	m	n	21	right	right	3.39199995995	2	0
10	139	2	59	0	m	n	46	left	left	2.36199998856	2	0
10	140	2	60	0	f	n	04	right	right	3.77199983597	1	0
10	141	2	61	0	f	n	04	right	right	2.79699993134	2	1
10	142	2	62	0	m	n	47	left	left	2.3860001564	1	1
10	143	2	63	0	m	n	46	left	left	2.40999984741	1	1
10	144	2	64	0	f	n	37	left	left	3.08299994469	1	0
10	145	2	65	0	f	n	22	left	right	2.26300001144	2	1
10	146	2	66	0	m	n	36	right	right	4.85800004005	2	NA
10	147	2	67	0	f	n	08	left	left	2.2349998951	1	0
10	148	2	68	0	m	n	33	right	right	2.17100000381	2	0
10	149	2	69	0	m	n	33	left	left	1.83699989319	1	1
10	150	2	70	0	m	n	25	left	left	1.13100004196	1	1
10	151	2	71	0	m	n	36	right	right	1.21000003815	2	0
10	152	2	72	0	f	n	04	right	right	5.19600009918	1	NA
10	153	2	73	0	m	n	20	right	right	2.40600013733	1	1
10	154	2	74	0	f	n	22	right	right	1.67100000381	2	1
10	155	2	75	1	f	n	31	left	right	8.46199989319	2	NA
10	156	2	76	0	m	n	25	right	right	2.07499980927	2	0
10	157	2	77	0	f	n	56	right	right	1.91100001335	2	1
10	158	2	78	0	f	n	18	left	left	2.02399992943	2	1
10	159	2	79	0	m	n	23	right	left	1.86899995804	1	1
10	160	2	80	0	m	n	46	right	right	1.6740000248	2	0
10	161	3	1	0	f	n	37	left	left	2.93400001526	1	0
10	162	3	2	0	m	n	10	left	left	2.38099980354	2	0
10	163	3	3	0	f	n	01	left	left	3.11599993706	1	0
10	164	3	4	0	f	n	12	right	right	2.63899993896	1	0
10	165	3	5	0	f	n	12	right	left	2.01600003242	2	1
10	166	3	6	0	f	n	31	left	left	1.85199999809	1	0
10	167	3	7	0	f	n	22	right	right	2.55100011826	1	0
10	168	3	8	0	f	n	04	left	left	1.14800000191	1	0
10	169	3	9	0	m	n	71	right	right	1.13499999046	1	1
10	170	3	10	1	f	n	08	right	right	4.62000012398	1	NA
10	171	3	11	0	m	n	71	left	left	1.71099996567	1	1
10	172	3	12	0	m	n	20	right	right	1.92600011826	1	1
10	173	3	13	0	f	n	16	left	left	2.39199995995	1	0
10	174	3	14	0	m	n	23	left	left	0.801000118256	1	1
10	175	3	15	0	f	n	58	left	right	1.84399986267	2	1
10	176	3	16	0	m	n	21	right	right	1.91899991035	2	0
10	177	3	17	0	m	n	20	left	right	1.42900013924	2	0
10	178	3	18	0	f	n	14	left	left	1.69900012016	2	1
10	179	3	19	0	f	n	04	left	left	0.800999879837	1	0
10	180	3	20	0	m	n	05	right	right	0.879999876022	1	1
10	181	3	21	0	m	n	46	left	right	1.49799990654	1	1
10	182	3	22	0	f	n	12	left	left	2.04700016975	1	0
10	183	3	23	0	m	n	24	left	right	1.79499983788	1	1
10	184	3	24	0	m	n	24	right	left	1.89299988747	1	1
10	185	3	25	0	f	n	08	left	left	1.08500003815	2	1
10	186	3	26	0	f	n	04	right	right	1.1970000267	1	0
10	187	3	27	0	f	n	58	left	right	1.46199989319	2	1
10	188	3	28	0	m	n	28	left	left	0.886000156403	1	1
10	189	3	29	0	m	n	47	left	left	1.29800009727	1	1
10	190	3	30	0	m	n	71	right	right	2.22300004959	2	0
10	191	3	31	0	f	n	18	right	right	1.30500006676	2	1
10	192	3	32	0	m	n	49	left	right	6.25	2	NA
10	193	3	33	0	f	n	16	right	right	2.31200003624	2	1
10	194	3	34	0	m	n	49	right	right	1.33899998665	2	0
10	195	3	35	0	m	n	46	left	left	2.02799987793	1	1
10	196	3	36	0	m	n	25	right	right	1.67399978638	2	0
10	197	3	37	0	f	n	26	left	right	1.40700006485	2	1
10	198	3	38	0	m	n	38	left	left	2.02399992943	1	1
10	199	3	39	0	f	n	14	right	right	1.71300005913	2	1
10	200	3	40	0	m	n	07	right	left	1.4319999218	1	1
10	201	3	41	0	m	n	23	right	right	2.14100003242	1	1
10	202	3	42	0	m	n	23	right	right	1.19600009918	1	1
10	203	3	43	0	f	n	01	left	left	1.88400006294	1	0
10	204	3	44	0	f	n	01	left	left	0.973000049591	2	1
10	205	3	45	0	f	n	26	right	right	0.815999984741	1	0
10	206	3	46	0	m	n	47	left	left	1.44400000572	1	1
10	207	3	47	0	m	n	36	left	left	0.801000118256	1	1
10	208	3	48	0	m	n	23	left	left	0.800999879837	1	1
10	209	3	49	0	m	n	10	right	right	1.58599996567	2	0
10	210	3	50	1	m	n	20	right	left	6.2619998455	2	NA
10	211	3	51	0	f	n	37	right	right	3.25699996948	1	0
10	212	3	52	0	f	n	37	right	right	1.8180000782	2	1
10	213	3	53	0	f	n	26	right	right	1.02300000191	2	1
10	214	3	54	0	f	n	02	left	left	5.81700015068	3	NA
10	215	3	55	0	m	n	20	right	right	2.70899987221	2	0
10	216	3	56	0	f	n	19	left	left	4.15799999237	1	0
10	217	3	57	0	f	n	22	left	left	1.78299999237	1	0
10	218	3	58	0	f	n	31	right	left	3.08400011063	1	NA
10	219	3	59	0	m	n	36	right	right	6.23500013351	3	NA
10	220	3	60	0	m	n	36	left	left	2.29799985886	1	1
10	221	3	61	0	m	n	10	left	left	2.23600006104	1	1
10	222	3	62	0	m	n	33	right	left	1.51600003242	1	1
10	223	3	63	0	f	n	12	right	right	1.75900006294	2	1
10	224	3	64	0	f	n	18	right	right	1.30500006676	2	1
10	225	3	65	0	f	n	08	right	left	1.59599995613	1	0
10	226	3	66	0	f	n	02	left	left	2.21700000763	2	1
10	227	3	67	0	m	n	25	right	right	2.21899986267	1	1
10	228	3	68	0	f	n	32	left	right	3.02100014687	1	NA
10	229	3	69	0	f	n	02	left	left	2.08899998665	1	0
10	230	3	70	0	m	n	38	left	left	2.16800022125	1	NA
10	231	3	71	0	m	n	21	right	right	2.14299988747	2	0
10	232	3	72	0	m	n	28	left	left	1.25499987602	1	1
10	233	3	73	0	f	n	08	right	right	1.22800016403	2	1
10	234	3	74	0	m	n	33	right	right	1.30900001526	1	1
10	235	3	75	0	f	n	22	right	left	1.22300004959	2	1
10	236	3	76	0	m	n	21	left	left	1.4240000248	1	1
10	237	3	77	0	m	n	07	right	right	1.33600020409	1	1
10	238	3	78	0	m	n	38	left	left	1.03200006485	1	1
10	239	3	79	0	f	n	26	right	right	0.927999973297	1	0
10	240	3	80	0	f	n	04	right	right	1.48399996758	2	1
10	241	4	1	0	m	n	49	right	right	2.4390001297	2	0
10	242	4	2	0	f	n	56	right	right	1.91100001335	2	1
10	243	4	3	0	m	n	38	left	right	1.35199999809	2	0
10	244	4	4	0	f	n	26	left	left	1.8710000515	1	0
10	245	4	5	0	f	n	31	left	left	1.10100007057	1	0
10	246	4	6	0	f	n	18	left	right	1.07999992371	2	1
10	247	4	7	0	f	n	32	right	right	2.1890001297	2	1
10	248	4	8	0	m	n	33	right	right	1.09999990463	1	1
10	249	4	9	0	m	n	23	right	right	2.09300017357	1	1
10	250	4	10	0	m	n	47	right	left	3.25	2	0
10	251	4	11	0	f	n	08	right	right	2.74800014496	2	1
10	252	4	12	0	f	n	58	left	left	3.70200014114	2	NA
10	253	4	13	0	m	n	47	left	right	5.71500015259	4	NA
10	254	4	14	0	m	n	07	left	right	5.87999987602	2	0
10	255	4	15	0	f	n	14	left	left	1.74499988556	1	0
10	256	4	16	0	m	n	05	left	left	1.3869998455	1	1
10	257	4	17	1	f	n	18	right	left	3.94599986076	2	NA
10	258	4	18	0	m	n	21	left	left	2.19099998474	1	1
10	259	4	19	0	m	n	49	right	left	3.61099982262	1	1
10	260	4	20	0	m	n	05	left	left	1.29099988937	1	1
10	261	4	21	0	m	n	24	left	left	3.74800014496	3	NA
10	262	4	22	0	f	n	01	right	right	2.0759999752	1	0
10	263	4	23	0	f	n	32	left	left	2.492000103	2	1
10	264	4	24	0	f	n	31	right	right	2.71700000763	1	0
10	265	4	25	0	f	n	01	right	right	1.75699996948	2	1
10	266	4	26	0	m	n	71	left	left	2.06399989128	1	1
10	267	4	27	0	m	n	28	left	left	1.54200005531	1	1
10	268	4	28	0	f	n	56	right	left	2.16699981689	1	0
10	269	4	29	0	m	n	07	right	right	3.73599982262	2	0
10	270	4	30	0	m	n	33	right	right	1.742000103	1	1
10	271	4	31	0	f	n	22	right	left	2.35799980164	2	1
10	272	4	32	0	f	n	16	right	right	3.44799995422	2	NA
10	273	4	33	0	f	n	32	right	right	4.06100010872	2	1
10	274	4	34	0	f	n	31	right	right	2.36500000954	2	1
10	275	4	35	0	f	n	56	right	right	1.62300014496	1	0
10	276	4	36	0	m	n	20	left	left	1.18899989128	1	1
10	277	4	37	0	m	n	10	right	left	3.98100018501	1	NA
10	278	4	38	0	f	n	56	left	left	2.29500007629	1	0
10	279	4	39	0	m	n	46	left	left	1.72299981117	1	1
10	280	4	40	0	f	n	16	left	left	2.08800005913	1	0
10	281	4	41	0	m	n	24	right	right	1.4279999733	1	1
10	282	4	42	0	f	n	58	right	left	4.11800003052	2	1
10	283	4	43	0	f	n	02	left	right	3.32100009918	1	0
10	284	4	44	0	m	n	05	left	left	2.63499999046	1	1
10	285	4	45	0	f	n	19	right	right	1.45300006866	2	1
10	286	4	46	0	f	n	18	right	right	2.32799983025	2	1
10	287	4	47	0	f	n	37	right	right	1.57800006866	2	1
10	288	4	48	0	m	n	36	right	right	1.41699981689	1	1
10	289	4	49	0	m	n	24	left	left	1.90899991989	1	1
10	290	4	50	0	m	n	71	right	left	1.72800016403	1	1
10	291	4	51	0	f	n	19	left	left	1.88499999046	1	0
10	292	4	52	0	m	n	28	right	right	1.15900015831	1	1
10	293	4	53	0	m	n	38	right	right	0.800999879837	1	1
10	294	4	54	0	m	n	49	right	right	1.00999999046	1	1
10	295	4	55	0	m	n	47	left	left	0.801000118256	1	1
10	296	4	56	0	f	n	04	left	right	4.43499994278	2	NA
10	297	4	57	0	m	n	25	left	left	4.97000002861	2	0
10	298	4	58	0	f	n	02	right	right	2.08899998665	2	1
10	299	4	59	0	m	n	33	right	right	1.08500003815	1	1
10	300	4	60	0	f	n	12	left	left	1.55100011826	2	1
10	301	4	61	0	m	n	05	left	right	1.99500012398	1	1
10	302	4	62	0	f	n	22	left	left	1.50999999046	1	0
10	303	4	63	0	f	n	56	left	left	1.07899999619	2	1
10	304	4	64	1	m	n	28	right	right	3.4470000267	1	NA
10	305	4	65	0	m	n	10	right	right	1.74199986458	1	1
10	306	4	66	0	f	n	58	left	left	1.47900009155	2	1
10	307	4	67	0	f	n	14	right	right	2.89700007439	1	0
10	308	4	68	0	m	n	21	left	left	1.31200003624	1	1
10	309	4	69	0	f	n	32	left	left	0.800999879837	1	0
10	310	4	70	0	f	n	14	left	left	1.13499999046	1	0
10	311	4	71	0	m	n	46	left	left	0.800999879837	1	1
10	312	4	72	0	m	n	07	right	right	0.949999809265	2	0
10	313	4	73	0	f	n	37	right	right	0.801000118256	2	1
10	314	4	74	0	f	n	19	left	right	1.63599991798	2	1
10	315	4	75	0	m	n	36	left	left	0.905999898911	1	1
10	316	4	76	0	f	n	19	left	left	1.5	1	0
10	317	4	77	0	m	n	46	right	right	1.06699991226	1	1
10	318	4	78	0	m	n	25	left	left	0.922999858856	1	1
10	319	4	79	0	f	n	16	left	left	0.801999807358	1	0
10	320	4	80	0	m	n	25	right	right	0.851000070572	1	1
