KI	Trl	Block	Trl/Bl	Crit	Sex	Emo	PicID	Cue	StimPos	RT	Ans	Correct
8	122	2	42	0	f	n	58	right	right	1.4470000267	1	0
8	123	2	43	0	m	n	05	left	right	1.38899993896	1	1
8	124	2	44	0	f	n	16	right	left	1.11199998856	2	1
8	125	2	45	0	m	n	46	right	left	0.875	1	1
8	126	2	46	0	m	n	24	right	right	1.15600013733	1	1
8	127	2	47	0	m	n	38	left	left	1.51200008392	1	1
8	128	2	48	0	m	n	38	left	left	1.22399997711	1	1
8	129	2	49	0	m	n	46	right	right	1.48300004005	1	1
8	130	2	50	0	m	n	46	right	left	0.802000045776	1	1
8	131	2	51	0	f	n	58	right	right	0.821000099182	2	1
8	132	2	52	0	m	n	38	right	right	1.1400001049	2	0
8	133	2	53	0	m	n	21	left	right	1.05500006676	1	1
8	134	2	54	0	f	n	56	left	left	1.36699986458	2	1
8	135	2	55	0	m	n	07	left	left	1.14400005341	1	1
8	136	2	56	0	m	n	71	right	left	0.878999948502	1	1
8	137	2	57	0	f	n	18	right	right	2.50600004196	3	NA
8	138	2	58	0	m	n	38	left	left	0.983999967575	1	1
8	139	2	59	0	f	n	37	right	right	0.825000047684	2	1
8	140	2	60	0	m	n	47	right	left	2.54400014877	1	NA
8	141	2	61	0	f	n	02	left	left	1.91400003433	2	1
8	142	2	62	0	f	n	01	left	left	1.74000000954	2	1
8	143	2	63	0	m	n	47	left	left	1.08999991417	1	1
8	144	2	64	0	f	n	32	left	left	1.30800008774	2	1
8	145	2	65	0	f	n	08	left	left	0.956000089645	1	0
8	146	2	66	0	f	n	02	right	right	1.19400000572	1	0
8	147	2	67	0	f	n	31	right	right	1.06900000572	2	1
8	148	2	68	0	f	n	08	right	right	0.939999818802	2	1
8	149	2	69	0	m	n	23	left	left	0.90900015831	1	1
8	150	2	70	0	f	n	58	right	right	0.801000118256	2	1
8	151	2	71	1	m	n	21	left	left	3.59200000763	4	NA
8	152	2	72	0	m	n	05	right	right	1.4509999752	1	1
8	153	2	73	0	f	n	58	left	left	2.67899990082	2	NA
8	154	2	74	0	f	n	14	left	left	2.1930000782	1	0
8	155	2	75	0	m	n	05	right	right	1.28999996185	1	1
8	156	2	76	0	f	n	56	left	left	1.15900015831	1	0
8	157	2	77	0	f	n	32	right	right	1.45300006866	1	0
8	158	2	78	0	m	n	71	left	right	2.41500020027	1	1
8	159	2	79	0	f	n	16	left	left	1.59299993515	2	1
8	160	2	80	0	f	n	26	left	left	2.09500002861	1	0
8	161	3	1	0	f	n	31	left	left	0.799999952316	1	0
8	162	3	2	0	m	n	24	right	right	0.800000190735	1	1
8	163	3	3	0	m	n	33	left	left	0.801000118256	1	1
8	164	3	4	1	f	n	12	right	right	2.53499984741	1	NA
8	165	3	5	0	f	n	22	right	right	1.28699994087	2	1
8	166	3	6	0	m	n	05	right	right	3.30700016022	2	NA
8	167	3	7	0	f	n	12	right	right	1.21599984169	2	1
8	168	3	8	0	m	n	20	right	right	1.17299985886	1	1
8	169	3	9	0	f	n	04	right	left	1.13300013542	2	1
8	170	3	10	0	f	n	31	left	left	1.90100002289	1	0
8	171	3	11	0	f	n	16	left	left	1.17700004578	2	1
8	172	3	12	0	m	n	07	left	left	1.19199991226	1	1
8	173	3	13	0	f	n	18	right	right	2.05700016022	2	1
8	174	3	14	0	m	n	38	left	right	1.16100001335	1	1
8	175	3	15	0	f	n	14	left	left	3.66700005531	4	NA
8	176	3	16	0	f	n	56	left	left	1.72000002861	2	1
8	177	3	17	0	m	n	49	right	right	1.38700008392	2	0
8	178	3	18	0	m	n	33	right	right	1.08500003815	1	1
8	179	3	19	0	m	n	25	right	right	1.27500009537	2	0
8	180	3	20	0	m	n	25	left	left	0.97100019455	1	1
8	181	3	21	0	f	n	37	left	right	0.953999996185	1	0
8	182	3	22	0	m	n	33	right	right	1.18099999428	1	1
8	183	3	23	0	m	n	21	left	left	1.27899980545	1	1
8	184	3	24	0	f	n	14	left	left	0.898000001907	2	1
8	185	3	25	0	f	n	19	left	left	0.892999887466	2	1
8	186	3	26	0	f	n	01	left	left	1.08400011063	2	1
8	187	3	27	0	f	n	22	left	right	2.19899988174	2	1
8	188	3	28	0	f	n	14	left	left	1.63400006294	2	1
8	189	3	29	0	m	n	07	left	left	0.800999879837	1	1
8	190	3	30	0	m	n	10	right	right	3.58500003815	1	1
8	191	3	31	0	m	n	49	right	right	1.06700015068	1	1
8	192	3	32	0	m	n	49	left	left	1.27500009537	2	0
8	193	3	33	0	m	n	46	left	left	1.46700000763	1	1
8	194	3	34	0	m	n	07	left	left	1.14400005341	1	1
8	195	3	35	0	m	n	47	left	left	0.833999872208	1	1
8	196	3	36	0	f	n	58	right	right	1.02399992943	1	0
8	197	3	37	0	f	n	08	left	left	1.11599993706	2	1
8	198	3	38	0	f	n	01	right	right	1.24399995804	2	1
8	199	3	39	0	m	n	46	left	left	0.857000112534	1	1
8	200	3	40	0	f	n	37	left	left	1.19400000572	2	1
8	201	3	41	0	m	n	21	right	left	4.88100004196	1	1
8	202	3	42	0	m	n	20	left	right	5.57299995422	3	NA
8	203	3	43	0	m	n	71	left	left	1.53600001335	2	0
8	204	3	44	0	f	n	58	right	right	1.14199995995	2	1
8	205	3	45	0	f	n	32	right	right	1.67599987984	1	0
8	206	3	46	0	f	n	22	left	left	1.12700009346	2	1
8	207	3	47	0	f	n	19	right	right	1.06900000572	2	1
8	208	3	48	0	f	n	26	right	left	1.55200004578	2	1
8	209	3	49	0	f	n	01	right	right	1.27699995041	2	1
8	210	3	50	0	m	n	28	right	left	1.17399978638	1	1
8	211	3	51	0	f	n	02	right	right	2.12099981308	2	1
8	212	3	52	0	m	n	07	right	right	1.1289999485	1	1
8	213	3	53	0	f	n	16	right	right	1.24099993706	2	1
8	214	3	54	0	m	n	49	right	right	1.62699985504	2	0
8	215	3	55	0	f	n	12	left	right	1.15100002289	2	1
8	216	3	56	1	m	n	05	right	left	2.58799982071	1	NA
8	217	3	57	0	m	n	38	left	left	1.60800004005	1	1
8	218	3	58	0	f	n	26	left	right	2.97600007057	3	NA
8	219	3	59	0	f	n	32	right	left	1.82100009918	1	0
8	220	3	60	0	m	n	10	left	left	1.64499998093	1	1
8	221	3	61	0	f	n	32	right	left	3.18000006676	4	NA
8	222	3	62	0	m	n	23	right	right	1.13300013542	1	1
8	223	3	63	0	f	n	32	left	left	1.46900010109	1	0
8	224	3	64	0	m	n	20	right	right	1.14100003242	1	1
8	225	3	65	0	m	n	10	right	right	1.22799992561	2	0
8	226	3	66	0	m	n	05	left	right	1.41899991035	1	1
8	227	3	67	0	m	n	47	left	right	1.12199997902	1	1
8	228	3	68	0	f	n	08	left	left	1.59599995613	2	1
8	229	3	69	0	f	n	02	right	right	1.16199994087	1	0
8	230	3	70	0	m	n	46	left	left	0.891000032425	1	1
8	231	3	71	0	m	n	49	right	left	1.48200011253	1	1
8	232	3	72	0	m	n	36	left	left	2.57000017166	2	NA
8	233	3	73	0	f	n	19	left	left	3.58099985123	2	1
8	234	3	74	0	f	n	56	left	left	1.68700003624	2	1
8	235	3	75	0	m	n	36	right	right	1.57899999619	2	0
8	236	3	76	0	f	n	19	right	right	1.13300013542	2	1
8	237	3	77	0	m	n	23	left	left	1.58099985123	1	1
8	238	3	78	0	f	n	12	right	right	1.08800005913	2	1
8	239	3	79	0	f	n	02	right	right	1.14499998093	2	1
8	240	3	80	0	m	n	28	right	right	1.03099989891	2	0
8	241	4	1	0	m	n	24	left	left	0.801000118256	2	0
8	242	4	2	0	f	n	16	right	right	0.801000118256	2	1
8	243	4	3	0	m	n	46	right	right	0.800999879837	2	0
8	244	4	4	0	m	n	71	right	right	0.801000118256	2	0
8	245	4	5	0	m	n	38	left	left	0.800999879837	1	1
8	246	4	6	0	f	n	37	left	left	0.864000082016	2	1
8	247	4	7	0	m	n	71	left	right	0.801000118256	2	0
8	248	4	8	0	m	n	46	left	left	0.801000118256	1	1
8	249	4	9	0	m	n	21	left	left	0.825000047684	1	1
8	250	4	10	0	m	n	47	left	left	0.801000118256	1	1
8	251	4	11	0	f	n	37	right	right	0.953999996185	2	1
8	252	4	12	0	m	n	20	right	right	0.802000045776	2	0
8	253	4	13	0	f	n	04	right	right	0.801000118256	2	1
8	254	4	14	0	f	n	26	left	right	0.835999965668	1	0
8	255	4	15	0	m	n	36	left	left	0.853999853134	1	1
8	256	4	16	0	m	n	05	left	left	0.800999879837	1	1
8	257	4	17	0	m	n	05	left	left	0.801000118256	1	1
8	258	4	18	0	f	n	08	right	right	1.3180000782	1	0
8	259	4	19	0	f	n	58	right	right	0.869999885559	2	1
8	260	4	20	0	f	n	14	left	right	3.01099991798	2	NA
8	261	4	21	0	m	n	38	right	left	1.5600001812	1	1
8	262	4	22	0	f	n	18	left	left	2.59999990463	4	NA
8	263	4	23	0	m	n	20	right	right	1.02899980545	1	1
8	264	4	24	0	m	n	38	left	left	1.35199999809	2	0
8	265	4	25	0	m	n	24	right	right	1.0600001812	2	0
8	266	4	26	0	f	n	58	left	right	1.43000006676	2	1
8	267	4	27	0	m	n	71	right	left	1.16799998283	1	1
8	268	4	28	0	f	n	22	left	left	1.26999998093	2	1
8	269	4	29	1	m	n	10	right	right	2.71700000763	2	NA
8	270	4	30	0	f	n	56	right	left	0.800999879837	1	0
8	271	4	31	0	f	n	31	left	left	1.31699991226	1	0
8	272	4	32	0	f	n	31	right	right	1.55000019073	1	0
8	273	4	33	1	f	n	58	right	left	2.59899997711	1	NA
8	274	4	34	0	f	n	12	left	left	1.21500015259	1	0
8	275	4	35	0	m	n	28	left	left	0.805999994278	1	1
8	276	4	36	0	m	n	21	right	left	0.800999879837	1	1
8	277	4	37	0	m	n	47	left	left	2.53499984741	4	NA
8	278	4	38	0	f	n	01	left	left	1.18200016022	2	1
8	279	4	39	0	m	n	36	right	right	1.11500000954	1	1
8	280	4	40	0	f	n	56	left	right	1.09499979019	1	0
8	281	4	41	0	f	n	26	right	right	1.10299992561	2	1
8	282	4	42	0	f	n	32	right	left	1.132999897	1	0
8	283	4	43	0	f	n	01	left	left	1.42100000381	1	0
8	284	4	44	0	m	n	47	left	left	0.883000135422	1	1
8	285	4	45	0	f	n	19	left	left	0.801000118256	1	0
8	286	4	46	0	m	n	33	right	right	1.28600001335	1	1
8	287	4	47	0	f	n	02	right	right	1.06599998474	2	1
8	288	4	48	0	f	n	16	left	left	1.24000000954	1	0
8	289	4	49	0	f	n	37	left	left	0.905999898911	2	1
8	290	4	50	0	m	n	28	right	right	0.950999975204	1	1
8	291	4	51	0	f	n	22	left	left	1.04800009727	2	1
8	292	4	52	0	f	n	18	right	right	1.12999987602	2	1
8	293	4	53	0	m	n	23	right	right	1.10100007057	1	1
8	294	4	54	0	f	n	56	right	right	1.20700001717	2	1
8	295	4	55	0	f	n	16	right	right	0.984999895096	2	1
8	296	4	56	0	m	n	24	left	left	0.931999921799	1	1
8	297	4	57	0	f	n	31	right	right	3.56500005722	4	NA
8	298	4	58	0	m	n	25	right	right	1.03400015831	1	1
8	299	4	59	0	m	n	36	left	right	4.61899995804	3	NA
8	300	4	60	0	m	n	25	left	right	1.09899997711	1	1
8	301	4	61	0	f	n	08	right	right	1.5490000248	2	1
8	302	4	62	0	m	n	33	left	left	1.58100008965	2	0
8	303	4	63	0	f	n	04	left	left	1.10100007057	2	1
8	304	4	64	0	f	n	02	left	left	1.08100008965	2	1
8	305	4	65	0	m	n	71	right	left	3.18400001526	2	NA
8	306	4	66	0	m	n	24	right	right	1.21999979019	1	1
8	307	4	67	0	f	n	18	right	right	1.01699995995	1	0
8	308	4	68	0	m	n	28	right	right	1.09400010109	2	0
8	309	4	69	0	f	n	04	right	right	1.11599993706	2	1
8	310	4	70	0	m	n	21	right	right	1.02300000191	2	0
8	311	4	71	0	m	n	25	right	right	0.802000045776	1	1
8	312	4	72	0	f	n	18	right	right	0.951999902725	1	0
8	313	4	73	0	m	n	23	left	left	0.861000061035	1	1
8	314	4	74	0	m	n	23	right	right	1.05300021172	2	0
8	315	4	75	0	m	n	07	left	left	1.09500002861	1	1
8	316	4	76	0	f	n	26	left	left	2.62300014496	2	1
8	317	4	77	0	m	n	10	left	right	1.117000103	1	1
8	318	4	78	0	f	n	08	left	left	2.33199977875	1	0
8	319	4	79	0	f	n	14	right	left	2.27399992943	1	0
8	320	4	80	0	f	n	04	left	left	2.17199993134	1	0
