KI	Trl	Block	Trl/Bl	Crit	Sex	Emo	PicID	Cue	StimPos	RT	Ans	Correct
11	119	2	39	0	f	n	16	right	right	1.79999995232	2	1
11	120	2	40	0	m	n	23	left	right	2.20399999619	3	NA
11	121	2	41	0	m	n	49	right	right	1.25800013542	2	0
11	122	2	42	0	m	n	25	left	left	1.05100011826	1	1
11	123	2	43	0	m	n	36	left	left	0.800999879837	1	1
11	124	2	44	0	m	n	46	right	right	2.86500000954	1	1
11	125	2	45	0	f	n	04	left	right	1.38900017738	1	0
11	126	2	46	0	m	n	71	left	left	1.19899988174	1	1
11	127	2	47	0	f	n	01	left	left	2.492000103	2	1
11	128	2	48	0	m	n	21	left	left	1.34399986267	1	1
11	129	2	49	0	f	n	26	right	left	1.74300003052	2	1
11	130	2	50	0	m	n	28	right	right	2.75899982452	2	NA
11	131	2	51	0	m	n	05	left	right	1.64299988747	1	1
11	132	2	52	0	m	n	24	right	right	2.43499994278	1	1
11	133	2	53	0	m	n	10	right	left	1.24500012398	1	1
11	134	2	54	0	f	n	08	right	right	3.03699994087	2	1
11	135	2	55	0	f	n	19	right	right	1.19500017166	2	1
11	136	2	56	0	f	n	02	right	left	1.17699980736	2	1
11	137	2	57	0	f	n	22	left	left	2.05400013924	1	0
11	138	2	58	0	m	n	33	left	left	1.67700004578	1	1
11	139	2	59	0	f	n	01	left	right	1.40400004387	2	1
11	140	2	60	0	f	n	56	right	right	1.72000002861	2	1
11	141	2	61	0	f	n	16	right	right	2.88800001144	1	0
11	142	2	62	0	f	n	02	left	left	1.70499992371	2	1
11	143	2	63	0	m	n	71	left	left	1.35899996758	1	1
11	144	2	64	0	f	n	56	right	left	2.4390001297	3	NA
11	145	2	65	0	m	n	05	left	left	1.46899986267	1	1
11	146	2	66	0	f	n	19	left	left	2.41200017929	3	NA
11	147	2	67	0	f	n	04	right	right	1.51600003242	1	0
11	148	2	68	0	f	n	22	left	left	1.20499992371	1	0
11	149	2	69	0	m	n	05	left	left	1.09899997711	1	1
11	150	2	70	0	f	n	16	left	left	1.625	1	0
11	151	2	71	0	m	n	49	left	right	1.51600003242	2	0
11	152	2	72	0	m	n	07	right	right	1.09600019455	1	1
11	153	2	73	1	m	n	07	left	left	1.33699989319	1	NA
11	154	2	74	0	f	n	01	left	left	1.25999999046	1	0
11	155	2	75	0	m	n	24	right	right	1.15599989891	1	1
11	156	2	76	0	f	n	02	left	right	1.20899987221	2	1
11	157	2	77	0	m	n	46	right	right	1.14599990845	1	1
11	158	2	78	0	f	n	37	left	left	1.3220000267	1	0
11	159	2	79	0	f	n	32	left	left	1.13199996948	2	1
11	160	2	80	0	m	n	25	left	right	1.16199994087	1	1
11	161	3	1	0	f	n	26	right	right	1.16200017929	2	1
11	162	3	2	0	f	n	16	right	right	1.08099985123	2	1
11	163	3	3	0	f	n	16	right	left	2.02300000191	3	NA
11	164	3	4	0	m	n	47	left	left	1.12199997902	1	1
11	165	3	5	0	f	n	14	right	right	1.27999997139	2	1
11	166	3	6	0	f	n	22	left	left	1.07999992371	1	0
11	167	3	7	0	m	n	24	right	left	1.17199993134	1	1
11	168	3	8	0	m	n	71	right	right	1.15200018883	1	1
11	169	3	9	0	f	n	08	right	left	1.22699999809	1	0
11	170	3	10	0	m	n	47	right	right	1.7460000515	1	1
11	171	3	11	0	m	n	49	left	left	1.57899999619	1	1
11	172	3	12	0	f	n	22	left	left	1.11100006104	2	1
11	173	3	13	0	m	n	28	left	left	1.04600000381	1	1
11	174	3	14	0	m	n	47	right	right	1.21799993515	2	0
11	175	3	15	0	m	n	05	right	right	0.858999967575	1	1
11	176	3	16	0	f	n	58	left	left	1.15699982643	2	1
11	177	3	17	0	m	n	38	left	left	1.09500002861	1	1
11	178	3	18	0	f	n	08	left	right	4.01200008392	1	NA
11	179	3	19	0	f	n	19	right	right	1.54999995232	2	1
11	180	3	20	0	f	n	01	right	right	0.955999851227	2	1
11	181	3	21	0	m	n	46	left	left	1.06399989128	1	1
11	182	3	22	0	f	n	08	left	left	1.48399996758	2	1
11	183	3	23	0	m	n	25	right	right	1.89899992943	2	0
11	184	3	24	0	f	n	18	left	right	1.06399989128	2	1
11	185	3	25	0	f	n	26	left	left	3.1210000515	2	1
11	186	3	26	0	m	n	23	left	right	1.29200005531	1	1
11	187	3	27	0	m	n	28	left	left	1.1740000248	1	1
11	188	3	28	0	f	n	14	left	left	1.64800000191	2	1
11	189	3	29	1	m	n	21	right	left	1.68099999428	1	NA
11	190	3	30	0	m	n	05	left	left	3.53099989891	1	NA
11	191	3	31	0	m	n	24	left	left	1.66700005531	1	1
11	192	3	32	0	f	n	18	left	left	1.0	2	1
11	193	3	33	0	f	n	16	right	right	2.71199989319	2	1
11	194	3	34	0	m	n	20	left	left	1.54099988937	1	1
11	195	3	35	0	f	n	26	right	right	1.03900003433	2	1
11	196	3	36	0	m	n	28	right	right	1.62199997902	1	1
11	197	3	37	0	m	n	25	right	right	1.11500000954	1	1
11	198	3	38	0	m	n	20	left	left	1.47699999809	1	1
11	199	3	39	0	f	n	31	left	left	1.30800008774	2	1
11	200	3	40	0	f	n	01	right	right	1.16400003433	2	1
11	201	3	41	0	m	n	23	right	right	1.50099992752	1	1
11	202	3	42	0	f	n	32	left	left	1.33899998665	2	1
11	203	3	43	1	f	n	04	right	right	3.53400015831	1	NA
11	204	3	44	0	f	n	14	left	left	2.45000004768	3	NA
11	205	3	45	0	f	n	02	left	right	1.78500008583	2	1
11	206	3	46	0	m	n	07	left	left	1.30399990082	1	1
11	207	3	47	0	m	n	05	right	right	1.48300004005	1	1
11	208	3	48	0	m	n	36	right	right	1.92999982834	2	0
11	209	3	49	0	f	n	18	left	left	2.617000103	2	1
11	210	3	50	0	m	n	36	right	right	2.23399996758	1	1
11	211	3	51	0	m	n	46	left	left	1.41800022125	1	1
11	212	3	52	0	f	n	37	right	right	1.68899989128	2	1
11	213	3	53	0	m	n	10	right	right	1.27600002289	1	1
11	214	3	54	0	f	n	12	right	left	1.39100003242	2	1
11	215	3	55	0	f	n	32	left	left	1.11699986458	2	1
11	216	3	56	0	f	n	04	left	left	1.9470000267	1	0
11	217	3	57	0	m	n	33	right	left	1.40400004387	1	1
11	218	3	58	0	m	n	49	left	right	3.35400009155	1	1
11	219	3	59	0	f	n	26	right	right	2.46399998665	1	0
11	220	3	60	0	m	n	33	right	right	1.80500006676	1	1
11	221	3	61	0	m	n	25	left	left	1.21000003815	1	1
11	222	3	62	0	f	n	16	left	left	1.14400005341	2	1
11	223	3	63	0	f	n	58	right	right	1.30200004578	2	1
11	224	3	64	0	m	n	10	right	right	0.87700009346	1	1
11	225	3	65	0	m	n	23	right	right	2.33299994469	1	1
11	226	3	66	0	f	n	01	left	right	1.48399996758	2	1
11	227	3	67	0	m	n	36	left	left	1.08100008965	2	0
11	228	3	68	0	m	n	23	left	right	3.0039999485	2	NA
11	229	3	69	0	f	n	12	left	left	1.60000014305	1	0
11	230	3	70	0	m	n	46	right	left	1.29100012779	1	1
11	231	3	71	0	f	n	14	right	right	1.13800001144	1	0
11	232	3	72	0	m	n	24	left	right	1.76300001144	1	1
11	233	3	73	0	f	n	22	right	right	1.15799999237	2	1
11	234	3	74	0	f	n	56	right	right	2.00699996948	1	0
11	235	3	75	0	m	n	36	right	right	3.19400000572	3	NA
11	236	3	76	0	m	n	10	left	left	1.35699987411	1	1
11	237	3	77	0	f	n	08	right	right	1.48399996758	1	0
11	238	3	78	0	f	n	31	left	left	1.08500003815	2	1
11	239	3	79	0	m	n	10	left	left	0.799999952316	1	1
11	240	3	80	0	f	n	19	right	left	1.29200005531	2	1
11	241	4	1	0	f	n	12	left	right	1.16399979591	2	1
11	242	4	2	0	m	n	33	right	left	3.38900017738	2	NA
11	243	4	3	1	m	n	20	right	right	1.75	1	NA
11	244	4	4	0	m	n	33	left	right	1.25999999046	1	1
11	245	4	5	0	m	n	21	right	right	1.18400001526	2	0
11	246	4	6	0	f	n	31	right	right	1.75599980354	2	1
11	247	4	7	0	m	n	07	left	left	1.65599989891	1	1
11	248	4	8	0	f	n	04	right	right	1.58100008965	2	1
11	249	4	9	0	f	n	22	left	left	1.1740000248	1	0
11	250	4	10	0	f	n	31	left	left	1.40400004387	1	0
11	251	4	11	0	m	n	05	left	left	1.35499978065	1	1
11	252	4	12	0	f	n	37	left	left	1.17700004578	1	0
11	253	4	13	1	f	n	37	right	left	2.42599987984	2	NA
11	254	4	14	0	m	n	24	right	right	1.09100008011	1	1
11	255	4	15	0	f	n	12	left	left	1.05599999428	2	1
11	256	4	16	0	m	n	71	left	left	1.18299984932	1	1
11	257	4	17	0	f	n	56	left	left	1.52699995041	1	0
11	258	4	18	0	f	n	04	left	left	1.37199997902	1	0
11	259	4	19	0	f	n	58	left	right	1.25400018692	2	1
11	260	4	20	0	m	n	07	left	left	1.17600011826	1	1
11	261	4	21	0	m	n	33	left	right	2.79699993134	3	NA
11	262	4	22	0	m	n	25	right	left	1.19499993324	1	1
11	263	4	23	0	m	n	38	left	left	1.20799994469	1	1
11	264	4	24	0	f	n	04	left	left	1.14800000191	1	0
11	265	4	25	0	f	n	37	right	right	1.40100002289	1	0
11	266	4	26	0	m	n	21	left	left	1.23099994659	1	1
11	267	4	27	0	f	n	26	left	left	2.73500013351	3	NA
11	268	4	28	0	f	n	01	left	left	1.64499998093	2	1
11	269	4	29	0	m	n	47	right	right	1.21799993515	1	1
11	270	4	30	0	f	n	18	left	left	1.19199991226	2	1
11	271	4	31	0	f	n	37	right	left	1.32100009918	2	1
11	272	4	32	0	m	n	20	left	left	1.6210000515	1	1
11	273	4	33	0	f	n	32	right	left	1.33999991417	2	1
11	274	4	34	0	m	n	10	right	right	1.45399999619	1	1
11	275	4	35	0	f	n	02	right	right	1.06500005722	2	1
11	276	4	36	0	f	n	08	left	left	1.09999990463	1	0
11	277	4	37	0	f	n	32	right	right	2.52399992943	2	NA
11	278	4	38	0	f	n	01	right	right	1.61199998856	2	1
11	279	4	39	0	m	n	28	left	left	2.71000003815	2	NA
11	280	4	40	0	f	n	02	right	right	1.33700013161	2	1
11	281	4	41	0	m	n	28	right	right	1.1899998188	2	0
11	282	4	42	0	m	n	49	left	left	1.17899990082	1	1
11	283	4	43	0	f	n	31	right	right	1.01999998093	2	1
11	284	4	44	0	m	n	05	right	right	1.72300004959	1	1
11	285	4	45	0	m	n	38	left	left	1.20800018311	1	1
11	286	4	46	0	f	n	16	right	right	1.09599995613	2	1
11	287	4	47	0	f	n	58	left	left	1.71800017357	1	0
11	288	4	48	0	m	n	23	right	right	2.70000004768	1	1
11	289	4	49	0	f	n	02	right	right	1.19299983978	2	1
11	290	4	50	0	f	n	58	right	left	1.44599986076	2	1
11	291	4	51	0	m	n	49	right	right	1.08200001717	1	1
11	292	4	52	0	m	n	38	left	left	1.04800009727	1	1
11	293	4	53	0	m	n	49	left	left	1.54700016975	1	1
11	294	4	54	0	m	n	21	left	left	1.39100003242	1	1
11	295	4	55	0	m	n	07	left	left	1.08100008965	1	1
11	296	4	56	0	m	n	46	right	right	1.1289999485	2	0
11	297	4	57	0	f	n	18	left	left	1.12800002098	1	0
11	298	4	58	0	m	n	47	right	left	1.84200000763	1	1
11	299	4	59	0	m	n	71	right	right	1.15199995041	1	1
11	300	4	60	0	m	n	71	left	left	1.10299992561	1	1
11	301	4	61	0	f	n	22	right	right	0.918999910355	2	1
11	302	4	62	0	m	n	38	left	left	0.823999881744	1	1
11	303	4	63	0	m	n	24	right	right	1.05500006676	1	1
11	304	4	64	0	f	n	12	left	left	1.24699997902	1	0
11	305	4	65	0	f	n	14	right	right	1.29699993134	2	1
11	306	4	66	0	f	n	56	left	right	1.12700009346	2	1
11	307	4	67	0	f	n	32	left	left	1.10000014305	2	1
11	308	4	68	0	m	n	07	right	right	1.03200006485	1	1
11	309	4	69	0	m	n	21	right	right	1.02300000191	2	0
11	310	4	70	0	f	n	02	right	right	1.12800002098	2	1
11	311	4	71	0	m	n	36	right	right	1.57799983025	2	0
11	312	4	72	0	f	n	56	left	right	3.41499996185	3	NA
11	313	4	73	0	m	n	71	left	right	1.85500001907	2	0
11	314	4	74	0	m	n	25	right	right	1.06699991226	1	1
11	315	4	75	0	f	n	19	right	right	1.05200004578	2	1
11	316	4	76	0	m	n	46	left	right	1.0649998188	1	1
11	317	4	77	0	f	n	56	right	right	1.23900008202	2	1
11	318	4	78	0	m	n	20	right	left	1.14100003242	1	1
11	319	4	79	0	f	n	19	left	left	0.956000089645	2	1
11	320	4	80	0	f	n	19	right	right	1.06900000572	2	1
