KI	Trl	Block	Trl/Bl	Crit	Sex	Emo	PicID	Cue	StimPos	RT	Ans	Correct
4	141	2	61	0	m	n	23	right	right	1.08500003815	1	1
4	142	2	62	1	f	n	19	left	right	2.14199995995	1	NA
4	143	2	63	0	f	n	18	left	left	1.03299999237	2	1
4	144	2	64	0	m	n	05	right	right	2.05999994278	1	1
4	145	2	65	0	m	n	25	right	right	1.16400003433	1	1
4	146	2	66	0	m	n	46	left	left	1.19400000572	1	1
4	147	2	67	0	f	n	22	right	right	1.8789999485	2	1
4	148	2	68	0	m	n	36	right	right	1.24000000954	1	1
4	149	2	69	0	f	n	19	left	left	3.03699994087	2	1
4	150	2	70	0	f	n	12	right	right	1.18400001526	2	1
4	151	2	71	0	m	n	71	right	right	1.13499999046	1	1
4	152	2	72	0	f	n	56	right	right	1.07899999619	2	1
4	153	2	73	0	f	n	32	left	right	1.27600002289	1	0
4	154	2	74	0	m	n	33	left	left	1.83699989319	1	1
4	155	2	75	0	f	n	12	left	left	1.15200018883	1	0
4	156	2	76	0	f	n	56	right	left	3.03200006485	1	0
4	157	2	77	0	f	n	22	right	right	1.09400010109	2	1
4	158	2	78	0	m	n	38	right	right	1.4319999218	1	1
4	159	2	79	0	f	n	01	left	left	1.14800000191	1	0
4	160	2	80	0	m	n	71	left	left	1.55099987984	1	1
4	161	3	1	0	m	n	05	left	left	1.30300021172	1	1
4	162	3	2	0	m	n	33	left	left	0.987999916077	1	1
4	163	3	3	0	f	n	31	right	right	1.08400011063	1	0
4	164	3	4	0	m	n	21	left	left	1.007999897	1	1
4	165	3	5	0	f	n	16	left	left	1.0490000248	2	1
4	166	3	6	0	f	n	04	left	left	1.10099983215	1	0
4	167	3	7	0	m	n	20	right	left	1.22099995613	1	1
4	168	3	8	0	f	n	58	right	right	1.1099998951	2	1
4	169	3	9	0	f	n	18	right	right	1.22500014305	1	0
4	170	3	10	0	f	n	16	right	right	1.01600003242	1	0
4	171	3	11	0	f	n	22	right	left	3.60699987411	1	NA
4	172	3	12	0	m	n	05	left	left	1.13100004196	1	1
4	173	3	13	0	f	n	12	right	left	1.67899990082	1	0
4	174	3	14	0	f	n	32	right	right	1.05200004578	1	0
4	175	3	15	0	m	n	71	right	right	1.80700016022	1	1
4	176	3	16	0	f	n	37	right	left	1.16199994087	2	1
4	177	3	17	0	f	n	58	left	left	1.15799999237	2	1
4	178	3	18	0	m	n	05	left	left	1.03500008583	1	1
4	179	3	19	0	m	n	33	left	left	1.30800008774	1	1
4	180	3	20	0	m	n	21	right	right	1.03900003433	2	0
4	181	3	21	0	f	n	22	left	left	1.67100000381	2	1
4	182	3	22	0	f	n	16	left	left	2.08899998665	4	NA
4	183	3	23	0	m	n	25	right	right	1.61100006104	1	1
4	184	3	24	0	m	n	07	right	left	1.51300001144	1	1
4	185	3	25	0	m	n	25	left	left	1.62699985504	4	NA
4	186	3	26	0	f	n	01	right	right	1.17999982834	1	0
4	187	3	27	0	f	n	19	left	right	1.5	1	0
4	188	3	28	0	f	n	04	right	right	1.59700012207	1	0
4	189	3	29	0	m	n	33	right	right	1.18099999428	1	1
4	190	3	30	0	f	n	31	left	left	1.5490000248	1	0
4	191	3	31	0	m	n	23	right	right	3.99800014496	3	NA
4	192	3	32	0	f	n	04	left	left	2.14100003242	1	0
4	193	3	33	0	m	n	47	right	right	1.08999991417	1	1
4	194	3	34	0	f	n	56	left	left	1.17499995232	2	1
4	195	3	35	0	m	n	24	right	right	1.12299990654	1	1
4	196	3	36	0	f	n	58	left	left	1.86199998856	1	0
4	197	3	37	0	f	n	56	left	left	1.01499986649	2	1
4	198	3	38	0	m	n	10	left	left	1.117000103	1	1
4	199	3	39	0	f	n	01	left	left	1.11500000954	2	1
4	200	3	40	0	m	n	36	right	right	1.14599990845	1	1
4	201	3	41	0	f	n	18	right	right	1.25600004196	1	0
4	202	3	42	0	m	n	24	left	right	1.98699998856	4	NA
4	203	3	43	0	m	n	05	right	right	1.08299994469	1	1
4	204	3	44	0	f	n	56	left	left	1.35100007057	2	1
4	205	3	45	0	f	n	08	right	right	1.05200004578	2	1
4	206	3	46	0	m	n	38	right	right	1.11299991608	1	1
4	207	3	47	0	f	n	37	right	right	1.08100008965	2	1
4	208	3	48	1	m	n	20	right	left	3.26999998093	1	NA
4	209	3	49	1	f	n	16	right	right	1.44999980927	1	NA
4	210	3	50	0	f	n	01	right	right	3.18099999428	1	0
4	211	3	51	0	m	n	20	left	left	1.25300002098	1	1
4	212	3	52	0	m	n	25	right	right	1.35400009155	2	0
4	213	3	53	0	f	n	08	left	left	1.10000014305	2	1
4	214	3	54	0	m	n	46	left	right	1.29100012779	1	1
4	215	3	55	0	m	n	33	right	right	1.09999990463	1	1
4	216	3	56	0	m	n	07	right	right	1.20799994469	1	1
4	217	3	57	0	m	n	07	left	left	1.11200022697	1	1
4	218	3	58	0	f	n	32	left	left	1.05099987984	2	1
4	219	3	59	0	f	n	02	left	right	3.35300016403	3	NA
4	220	3	60	0	m	n	10	right	right	1.10099983215	1	1
4	221	3	61	0	m	n	49	left	left	1.00300002098	2	0
4	222	3	62	0	m	n	49	left	left	1.25999999046	1	1
4	223	3	63	0	f	n	31	left	right	1.66199994087	1	0
4	224	3	64	0	m	n	10	left	right	2.18799996376	1	1
4	225	3	65	0	f	n	37	right	left	1.89800000191	2	1
4	226	3	66	0	f	n	16	left	right	1.24000000954	1	0
4	227	3	67	0	f	n	14	right	right	1.07399988174	1	0
4	228	3	68	0	f	n	58	left	left	1.11199998856	2	1
4	229	3	69	0	f	n	12	right	right	1.83899998665	2	1
4	230	3	70	0	m	n	38	right	right	1.15999984741	1	1
4	231	3	71	0	m	n	28	left	right	1.20600008965	1	1
4	232	3	72	0	m	n	28	left	left	1.14299988747	1	1
4	233	3	73	0	m	n	38	left	left	1.0490000248	1	1
4	234	3	74	0	f	n	19	right	right	1.02099990845	2	1
4	235	3	75	0	m	n	07	left	left	1.12800002098	1	1
4	236	3	76	0	m	n	36	right	right	1.59400010109	1	1
4	237	3	77	0	m	n	71	right	left	1.77600002289	1	1
4	238	3	78	0	f	n	56	left	left	1.04699993134	2	1
4	239	3	79	0	f	n	37	right	right	1.6740000248	2	1
4	240	3	80	0	m	n	47	left	left	0.963000059128	1	1
4	241	4	1	0	m	n	38	left	left	1.26799988747	1	1
4	242	4	2	0	f	n	14	left	left	1.10599994659	2	1
4	243	4	3	0	m	n	21	left	left	0.991999864578	1	1
4	244	4	4	0	f	n	31	right	left	1.48600006104	1	0
4	245	4	5	0	f	n	22	left	left	0.950999975204	2	1
4	246	4	6	0	f	n	22	right	right	1.01499986649	1	0
4	247	4	7	0	m	n	10	right	right	1.08599996567	1	1
4	248	4	8	0	m	n	46	left	left	0.986999988556	1	1
4	249	4	9	0	m	n	47	right	right	1.12199997902	1	1
4	250	4	10	0	f	n	14	right	right	3.29700016975	2	NA
4	251	4	11	0	f	n	08	left	right	1.25999999046	1	0
4	252	4	12	0	f	n	18	right	right	1.01799988747	2	1
4	253	4	13	1	m	n	28	right	right	3.52699995041	1	NA
4	254	4	14	0	m	n	36	left	left	1.22600007057	1	1
4	255	4	15	0	m	n	25	right	left	3.48300004005	3	NA
4	256	4	16	0	f	n	26	right	right	1.36100006104	2	1
4	257	4	17	0	m	n	71	left	left	1.13599991798	1	1
4	258	4	18	0	f	n	12	right	right	1.03900003433	2	1
4	259	4	19	0	f	n	32	right	right	1.21199989319	1	0
4	260	4	20	0	f	n	26	right	left	1.18299984932	1	0
4	261	4	21	0	f	n	12	right	right	1.29600000381	2	1
4	262	4	22	0	f	n	22	left	left	1.04699993134	2	1
4	263	4	23	0	f	n	18	right	left	1.51400017738	1	0
4	264	4	24	0	m	n	24	right	left	4.0039999485	1	1
4	265	4	25	0	m	n	23	left	right	2.42800021172	2	NA
4	266	4	26	0	f	n	32	left	left	2.97300004959	3	NA
4	267	4	27	0	m	n	46	left	left	1.22699999809	1	1
4	268	4	28	0	m	n	23	right	right	1.10099983215	1	1
4	269	4	29	0	f	n	18	right	right	1.03199982643	2	1
4	270	4	30	0	f	n	19	right	right	1.06799983978	1	0
4	271	4	31	0	m	n	23	right	right	1.2610001564	1	1
4	272	4	32	0	m	n	36	left	right	1.29000020027	1	1
4	273	4	33	0	f	n	02	right	right	1.48200011253	2	1
4	274	4	34	0	m	n	38	right	left	1.38400006294	1	1
4	275	4	35	0	m	n	71	right	right	1.10199999809	1	1
4	276	4	36	0	f	n	08	left	right	3.61199998856	1	NA
4	277	4	37	0	f	n	26	right	right	1.20000004768	1	0
4	278	4	38	0	m	n	46	left	left	1.16300010681	1	1
4	279	4	39	0	m	n	05	right	right	1.13000011444	1	1
4	280	4	40	0	f	n	02	left	right	1.00099992752	1	0
4	281	4	41	0	m	n	36	right	right	1.00200009346	1	1
4	282	4	42	1	f	n	04	right	left	1.50099992752	1	NA
4	283	4	43	0	f	n	19	right	right	1.29299998283	1	0
4	284	4	44	0	m	n	23	left	left	1.27699995041	1	1
4	285	4	45	0	f	n	58	left	left	1.12599992752	2	1
4	286	4	46	0	m	n	21	left	left	1.02300000191	1	1
4	287	4	47	0	f	n	19	left	left	3.03800010681	2	1
4	288	4	48	0	f	n	12	right	right	1.12000012398	1	0
4	289	4	49	0	m	n	47	right	right	1.50699996948	1	1
4	290	4	50	0	m	n	49	right	right	1.08299994469	1	1
4	291	4	51	0	m	n	24	right	right	1.04399991035	1	1
4	292	4	52	0	m	n	47	right	right	1.1210000515	1	1
4	293	4	53	0	f	n	14	left	right	2.24100017548	1	0
4	294	4	54	0	f	n	31	left	left	1.08500003815	1	0
4	295	4	55	0	f	n	01	left	left	1.10100007057	2	1
4	296	4	56	0	m	n	20	left	right	0.934000015259	1	1
4	297	4	57	0	m	n	10	right	right	1.14800000191	1	1
4	298	4	58	0	f	n	14	left	left	1.04200005531	2	1
4	299	4	59	0	f	n	56	left	left	2.05500006676	1	0
4	300	4	60	0	m	n	21	left	left	2.06500005722	1	1
4	301	4	61	0	f	n	26	right	right	2.32000017166	2	1
4	302	4	62	0	f	n	01	left	left	1.09999990463	2	1
4	303	4	63	0	m	n	49	left	left	1.08200001717	1	1
4	304	4	64	0	f	n	02	right	right	1.06500005722	1	0
4	305	4	65	0	f	n	08	left	left	1.0680000782	2	1
4	306	4	66	0	m	n	25	right	right	1.08299994469	1	1
4	307	4	67	0	m	n	33	right	right	1.03700017929	1	1
4	308	4	68	0	f	n	02	left	left	1.08199977875	2	1
4	309	4	69	0	m	n	28	left	left	1.14199995995	1	1
4	310	4	70	0	f	n	37	left	left	1.00200009346	2	1
4	311	4	71	0	m	n	20	right	right	1.125	1	1
4	312	4	72	0	f	n	26	left	left	1.03999996185	2	1
4	313	4	73	0	f	n	04	right	right	1.00500011444	1	0
4	314	4	74	0	m	n	28	left	left	1.0640001297	1	1
4	315	4	75	0	m	n	46	left	right	1.09800004959	1	1
4	316	4	76	0	m	n	24	left	left	1.10700011253	1	1
4	317	4	77	0	m	n	49	right	left	1.13000011444	1	1
4	318	4	78	0	m	n	71	left	left	0.941999912262	1	1
4	319	4	79	0	m	n	07	left	left	2.4240000248	2	NA
4	320	4	80	0	f	n	32	left	left	1.117000103	2	1
