KI	Trl	Block	Trl/Bl	Crit	Sex	Emo	PicID	Cue	StimPos	RT	Ans	Correct
14	1	1	1	0	m	n	28	right	right	3.57500004768	1	1
14	2	1	2	0	f	n	18	left	left	2.46399998665	2	1
14	3	1	3	0	f	n	37	left	left	2.04200005531	2	1
14	4	1	4	0	f	n	12	right	right	3.02400016785	2	1
14	5	1	5	0	f	n	37	left	right	6.00900006294	2	1
14	6	1	6	0	m	n	38	right	left	2.61599993706	1	1
14	7	1	7	0	m	n	25	left	left	2.02800011635	1	1
14	8	1	8	0	m	n	20	left	left	2.1970000267	1	1
14	9	1	9	0	f	n	01	right	right	1.88400006294	2	1
14	10	1	10	0	m	n	36	right	right	1.92899990082	2	0
14	11	1	1	0	f	n	01	right	left	2.43799996376	1	0
14	12	1	2	0	f	n	16	right	right	1.97499990463	1	0
14	13	1	3	0	f	n	14	left	left	8.04800009727	2	1
14	14	1	4	0	m	n	07	right	right	8.74500012398	3	NA
14	15	1	5	0	m	n	21	right	right	2.49499988556	1	1
14	16	1	6	0	m	n	71	right	left	2.28600001335	1	1
14	17	1	7	0	m	n	47	right	right	1.93799996376	1	1
14	18	1	8	0	f	n	32	right	right	1.91700005531	1	0
14	19	1	9	0	f	n	04	right	right	1.94799995422	1	0
14	20	1	10	0	m	n	07	right	right	1.92700004578	1	1
14	21	1	11	0	m	n	24	left	right	2.35500001907	1	1
14	22	1	12	0	m	n	23	right	right	1.93299984932	1	1
14	23	1	13	0	m	n	10	left	left	1.85300016403	1	1
14	24	1	14	0	f	n	08	right	right	1.9319999218	2	1
14	25	1	15	0	f	n	02	left	left	1.73699998856	2	1
14	26	1	16	0	m	n	05	left	left	1.89899992943	2	0
14	27	1	17	0	m	n	28	left	right	6.30999994278	4	NA
14	28	1	18	0	f	n	37	left	left	2.3140001297	2	1
14	29	1	19	0	m	n	10	right	right	2.9889998436	1	1
14	30	1	20	0	m	n	49	right	right	2.04200005531	1	1
14	31	1	21	0	f	n	26	right	right	2.04799985886	1	0
14	32	1	22	0	m	n	46	right	right	1.93000006676	1	1
14	33	1	23	0	m	n	36	left	left	2.53799986839	1	1
14	34	1	24	0	f	n	14	right	right	1.95300006866	2	1
14	35	1	25	0	m	n	38	right	right	2.63100004196	2	0
14	36	1	26	0	f	n	18	left	right	2.32699990273	1	0
14	37	1	27	0	f	n	58	left	left	2.08599996567	2	1
14	38	1	28	0	m	n	36	right	right	2.42600011826	2	0
14	39	1	29	0	f	n	14	right	right	2.1289999485	2	1
14	40	1	30	0	m	n	28	left	right	2.98099994659	2	0
14	41	1	31	0	m	n	25	left	left	1.93000006676	1	1
14	42	1	32	0	f	n	32	left	left	2.26699995995	2	1
14	43	1	33	0	f	n	37	right	right	2.05800008774	2	1
14	44	1	34	0	f	n	19	left	left	2.04500007629	2	1
14	45	1	35	0	m	n	33	left	left	3.88400006294	2	0
14	46	1	36	0	m	n	24	right	right	1.84299993515	1	1
14	47	1	37	0	m	n	38	left	left	1.91199994087	1	1
14	48	1	38	0	f	n	22	right	right	2.03800010681	1	0
14	49	1	39	0	f	n	08	left	right	4.98699998856	3	NA
14	50	1	40	0	f	n	08	right	right	2.98699998856	2	1
14	51	1	41	0	m	n	36	right	left	1.91399979591	2	0
14	52	1	42	0	m	n	05	left	left	5.22600007057	1	1
14	53	1	43	0	f	n	56	left	right	2.40600013733	1	0
14	54	1	44	0	f	n	31	left	left	1.81999993324	2	1
14	55	1	45	0	m	n	07	right	right	1.88000011444	1	1
14	56	1	46	0	f	n	56	right	right	1.91100001335	2	1
14	57	1	47	0	f	n	19	left	left	2.13999986649	2	1
14	58	1	48	0	m	n	10	left	right	1.78799986839	1	1
14	59	1	49	0	m	n	07	left	left	1.87999987602	1	1
14	60	1	50	0	m	n	33	left	left	1.61299991608	1	1
14	61	1	51	0	f	n	16	left	left	3.36899995804	1	0
14	62	1	52	0	f	n	32	right	right	2.65199995041	4	NA
14	63	1	53	0	f	n	58	left	left	1.84599995613	2	1
14	64	1	54	0	f	n	16	right	right	1.86400008202	2	1
14	65	1	55	0	f	n	12	left	left	2.50999999046	4	NA
14	66	1	56	0	m	n	23	right	right	2.31699991226	1	1
14	67	1	57	0	f	n	58	right	right	1.89399981499	2	1
14	68	1	58	0	f	n	56	left	left	2.13499999046	2	1
14	69	1	59	0	f	n	12	right	left	2.68799996376	3	NA
14	70	1	60	0	f	n	14	right	left	2.1289999485	1	0
14	71	1	61	0	m	n	07	right	left	2.48900008202	2	NA
14	72	1	62	0	m	n	21	left	left	2.59100008011	3	NA
14	73	1	63	0	m	n	20	right	right	2.30799984932	1	1
14	74	1	64	0	f	n	26	left	left	1.88599991798	2	1
14	75	1	65	0	m	n	23	left	left	1.85199999809	1	1
14	76	1	66	0	m	n	23	left	left	1.78999996185	1	1
14	77	1	67	0	m	n	21	left	left	2.92700004578	1	1
14	78	1	68	0	m	n	24	left	left	1.82800006866	1	1
14	79	1	69	0	f	n	01	right	left	1.9470000267	1	0
14	80	1	70	0	f	n	01	left	left	1.64400005341	2	1
14	81	2	1	0	f	n	04	left	right	2.24500012398	2	1
14	82	2	2	0	m	n	10	left	left	1.85199999809	1	1
14	83	2	3	0	m	n	33	left	left	1.74100017548	1	1
14	84	2	4	0	f	n	58	right	right	1.97399997711	2	1
14	85	2	5	0	f	n	31	left	left	1.70799994469	2	1
14	86	2	6	0	m	n	49	left	right	2.77899980545	3	NA
