KI	Trl	Block	Trl/Bl	Crit	Sex	Emo	PicID	Cue	StimPos	RT	Ans	Correct
3	1	1	1	0	m	n	25	left	left	2.52399992943	1	1
3	2	1	2	0	m	n	24	right	left	2.37200021744	1	1
3	3	1	3	0	m	n	33	right	right	3.43700003624	2	0
3	4	1	4	0	f	n	26	left	right	3.21600008011	2	1
3	5	1	5	0	f	n	14	left	left	1.98600006104	1	0
3	6	1	6	0	m	n	05	left	left	2.60299992561	1	1
3	7	1	7	0	f	n	19	right	right	3.48399996758	1	0
3	8	1	8	0	m	n	28	right	right	2.757999897	1	1
3	9	1	9	0	f	n	22	right	right	1.89399981499	2	1
3	10	1	10	0	f	n	02	left	left	2.85699987411	2	1
3	11	1	1	0	f	n	16	left	right	3.90700006485	1	0
3	12	1	2	0	f	n	16	right	right	3.79999995232	3	NA
3	13	1	3	0	f	n	58	right	right	3.46200013161	2	1
3	14	1	4	0	m	n	71	left	left	3.23000001907	2	0
3	15	1	5	0	f	n	37	left	left	1.44900012016	1	0
3	16	1	6	0	m	n	20	right	right	1.66799998283	1	1
3	17	1	7	0	f	n	32	left	left	1.89999985695	2	1
3	18	1	8	0	f	n	37	left	left	2.72899985313	2	1
3	19	1	9	0	f	n	01	right	left	1.90000009537	2	1
3	20	1	10	0	f	n	12	left	left	4.19000005722	2	NA
3	21	1	11	0	m	n	47	right	left	3.79500007629	1	1
3	22	1	12	0	f	n	08	right	left	1.67600011826	1	0
3	23	1	13	0	m	n	07	right	right	1.51200008392	1	1
3	24	1	14	0	f	n	14	right	left	1.6970000267	1	0
3	25	1	15	0	m	n	28	left	left	2.51700019836	1	1
3	26	1	16	0	m	n	47	left	left	2.59400010109	1	1
3	27	1	17	0	m	n	47	right	right	1.41000008583	2	0
3	28	1	18	0	f	n	02	left	left	1.51200008392	2	1
3	29	1	19	0	m	n	24	left	left	4.70700001717	1	NA
3	30	1	20	0	m	n	28	left	left	2.30999994278	1	1
3	31	1	21	0	f	n	04	left	left	1.59699988365	2	1
3	32	1	22	0	f	n	12	left	left	2.22199988365	2	1
3	33	1	23	0	m	n	49	left	left	1.69000005722	1	1
3	34	1	24	0	m	n	36	left	right	2.632999897	4	NA
